0	0.10606060445362721
1	0.06140350823330256
2	0.11111110699588492
3	0.23076921301775286
4	0.12121211753902675
5	0.1351351333089847
6	0.08823529152249143
7	0.049180327062617595
8	0.14285713605442207
9	0.9999996666667778
10	0.0852713171684394
11	0.08653846070636095
12	0.07999999840000004
13	0.09999999666666677
14	0.022556390807846684
15	0.05882352825836219
16	0.15135135053323595
17	0.9999996666667778
18	0.012987012930792153
19	0.03124999967447917
20	0.20833332465277812
21	0.1923076849112429
22	0.44444439506173394
23	0.19999998666666757
24	0.0434782602394455
25	0.05825242661890848
26	0.37719297914743
27	0.12499999479166687
28	0.06934306544035378
29	0.07317072992266513
30	0.07042253421940092
31	0.09090908999081727
32	0.07692307573964499
33	0.06382978587596201
34	0.07518796935948896
35	0.06493506409175241
36	0.16304347648865786
37	0.04729729697772097
38	0.399999980000001
39	0.1481481426611799
40	0.056338027375520745
41	0.04545454476584023
42	0.7499998125000469
43	0.57142848979593
44	0.08823529152249143
45	0.015075376808666448
46	0.07627118611749498
47	0.33962263510145974
48	0.299999970000003
49	0.025396825316200553
50	0.9999996666667778
51	0.11999999520000018
52	0.08108107888970058
53	0.3333333148148158
54	0.04166666623263889
55	0.08928571348852042
56	0.4117646816609011
57	0.11538461094674572
58	0.23333332944444451
59	0.08955223746936959
60	0.7499999062500118
61	0.09090908815427007
62	0.19298245444752232
63	0.33333329629630043
64	0.2499999791666684
65	0.17241378715814526
66	0.14285713775510223
67	0.11538461094674572
68	0.26923075887574005
69	0.04379562011828014
70	0.1896551691438764
71	0.036697247369750025
72	0.14102563921762
73	0.14736841950138507
74	0.08108107888970058
75	0.3636363305785154
76	0.05072463731358959
77	0.29629629080932796
78	0.03296703260475788
79	0.024390243307555043
80	0.26315788088642733
81	0.24999999553571436
82	0.03809523773242631
83	0.1999999900000005
84	0.12087911955077892
85	0.10256409993425386
86	0.05999999880000003
87	0.10144927462717918
88	0.299999970000003
89	0.27777776234567986
90	0.029999999700000005
91	0.02877697821023757
92	0.3749999531250059
93	0.10714285331632667
94	0.9999997500000625
95	0.16822429749323087
96	0.12499999826388891
97	0.39999996000000404
98	0.05172413703923902
99	0.123595504229264
100	0.17857142219387778
101	0.02439024370414436
102	0.0624999986979167
103	0.22916666189236123
104	0.15384614792899431
105	0.14285713775510223
106	0.07339449473950005
107	0.09401709321352912
108	0.15789473268698073
109	0.019531249923706057
110	0.09999999666666677
111	0.07352941068339103
112	0.2142857091836736
113	0.1304347769376184
114	0.015151515074992348
115	0.6666665555555741
116	0.08771929670667901
117	0.05454545355371903
118	0.0937499970703126
119	0.18749998828125072
120	0.14583333029513895
121	0.14285713605442207
122	0.052631578024007405
123	0.052631578639581414
124	0.025641025421871577
125	0.33333329629630043
126	0.11920529722380598
127	0.03472222198109568
128	0.05737704871002419
129	0.1351351333089847
130	0.2549019557862362
131	0.04444444395061729
132	0.19512194646044034
133	0.07499999812500005
134	0.11111110802469146
135	0.08333333101851859
136	0.2857142653061239
137	0.11594202730518802
138	0.1170212753508375
139	0.018518518404206676
140	0.12087911955077892
141	0.0697674410492158
142	0.299999970000003
143	0.04494381971973237
144	0.02459016373286751
145	0.007434944224098617
146	0.03061224458558934
147	0.047619047295108526
148	0.024793388224848032
149	0.023255813773210746
150	0.025641025476660095
151	0.052631578024007405
152	0.10526315512465383
153	0.03749999953125001
154	0.07692307593688365
155	0.12820512710935789
156	0.06122448937942524
157	0.15384614792899431
158	0.05454545355371903
159	0.20799999833600002
160	0.857142734693895
161	0.03571428528911565
162	0.4999999375000079
163	0.0784313710111496
164	0.49999991666668053
165	0.15189873225444644
166	0.02515723254618093
167	0.3333333055555579
168	0.10344827229488716
169	0.3749999531250059
170	0.2727272479338866
171	0.1590909054752067
172	0.05084745719620799
173	0.086956520478891
174	0.3749999531250059
175	0.12499999687500009
176	0.04545454476584023
177	0.08928571269132657
178	0.23809522675737013
179	0.11111110699588492
180	0.06382978587596201
181	0.4210526094182837
182	0.04545454476584023
183	0.047058822975778555
184	0.04255319058397467
185	0.17391303591682453
186	0.6666665555555741
187	0.03529411723183391
188	0.12280701538935061
189	0.11363636105371908
190	0.029999999700000005
191	0.9999996666667778
192	0.21052630470914185
193	0.04838709599375652
194	0.032085561325745665
195	0.12195121802498515
196	0.05555555478395063
197	0.05172413703923902
198	0.03191489327750113
199	0.11999999520000018
200	0.07142857091836735
201	0.1323529402032872
202	0.10344827229488716
203	0.038461537968441824
204	0.11764705709342564
205	0.05769230658284026
206	0.0597014916462464
207	0.2191780791893414
208	0.08695651984877131
209	0.19672130825047038
210	0.04761904686318973
211	0.04635761558703566
212	0.056603772516909956
213	0.21428569897959293
214	0.15714285489795923
215	0.14999999250000037
216	0.41666663194444736
217	0.1999999900000005
218	0.046948356587096916
219	0.2608695538752368
220	0.1538461499013808
221	0.02654867233142768
222	0.1612903173777317
223	0.06818181766528926
224	0.03821656026613656
